COD_BARRAS,DESCRICAO,ESFERIC,CILIND,ADICAO,OLHO
5658879720,Lente Vis Simples 1.50 c/A.R.,"1,25","-0,50","0,00",
5658879803,Lente Vis Simples 1.50 c/A.R.,"1,50","-0,50","0,00",
5658879886,Lente Vis Simples 1.50 c/A.R.,"1,75","-0,50","0,00",
5658879969,Lente Vis Simples 1.50 c/A.R.,"2,00","-0,50","0,00",
5658880041,Lente Vis Simples 1.50 c/A.R.,"2,25","-0,50","0,00",
5658880124,Lente Vis Simples 1.50 c/A.R.,"2,50","-0,50","0,00",
5658880207,Lente Vis Simples 1.50 c/A.R.,"2,75","-0,50","0,00",
5658880280,Lente Vis Simples 1.50 c/A.R.,"3,00","-0,50","0,00",
5658880363,Lente Vis Simples 1.50 c/A.R.,"3,25","-0,50","0,00",
5658880447,Lente Vis Simples 1.50 c/A.R.,"3,50","-0,50","0,00",
5658880520,Lente Vis Simples 1.50 c/A.R.,"3,75","-0,50","0,00",
5658880603,Lente Vis Simples 1.50 c/A.R.,"4,00","-0,50","0,00",
5658879415,Lente Vis Simples 1.50 c/A.R.,"0,25","-0,75","0,00",
5658879498,Lente Vis Simples 1.50 c/A.R.,"0,50","-0,75","0,00",
5658879571,Lente Vis Simples 1.50 c/A.R.,"0,75","-0,75","0,00",
5658879654,Lente Vis Simples 1.50 c/A.R.,"1,00","-0,75","0,00",
5658879738,Lente Vis Simples 1.50 c/A.R.,"1,25","-0,75","0,00",
5658879811,Lente Vis Simples 1.50 c/A.R.,"1,50","-0,75","0,00",
5658879894,Lente Vis Simples 1.50 c/A.R.,"1,75","-0,75","0,00",
5658879977,Lente Vis Simples 1.50 c/A.R.,"2,00","-0,75","0,00",
5658880058,Lente Vis Simples 1.50 c/A.R.,"2,25","-0,75","0,00",
5658880132,Lente Vis Simples 1.50 c/A.R.,"2,50","-0,75","0,00",
5658880215,Lente Vis Simples 1.50 c/A.R.,"2,75","-0,75","0,00",
5658880298,Lente Vis Simples 1.50 c/A.R.,"3,00","-0,75","0,00",
5658880371,Lente Vis Simples 1.50 c/A.R.,"3,25","-0,75","0,00",
5658880454,Lente Vis Simples 1.50 c/A.R.,"3,50","-0,75","0,00",
5658880538,Lente Vis Simples 1.50 c/A.R.,"3,75","-0,75","0,00",
5658880611,Lente Vis Simples 1.50 c/A.R.,"4,00","-0,75","0,00",
5658879423,Lente Vis Simples 1.50 c/A.R.,"0,25","-1,00","0,00",
5658879506,Lente Vis Simples 1.50 c/A.R.,"0,50","-1,00","0,00",
5658879589,Lente Vis Simples 1.50 c/A.R.,"0,75","-1,00","0,00",
5658879662,Lente Vis Simples 1.50 c/A.R.,"1,00","-1,00","0,00",
5658879746,Lente Vis Simples 1.50 c/A.R.,"1,25","-1,00","0,00",
5658879829,Lente Vis Simples 1.50 c/A.R.,"1,50","-1,00","0,00",
5658879902,Lente Vis Simples 1.50 c/A.R.,"1,75","-1,00","0,00",
5658879985,Lente Vis Simples 1.50 c/A.R.,"2,00","-1,00","0,00",
5658880066,Lente Vis Simples 1.50 c/A.R.,"2,25","-1,00","0,00",
5658880140,Lente Vis Simples 1.50 c/A.R.,"2,50","-1,00","0,00",
5658880223,Lente Vis Simples 1.50 c/A.R.,"2,75","-1,00","0,00",
5658880306,Lente Vis Simples 1.50 c/A.R.,"3,00","-1,00","0,00",
5658880389,Lente Vis Simples 1.50 c/A.R.,"3,25","-1,00","0,00",
5658880462,Lente Vis Simples 1.50 c/A.R.,"3,50","-1,00","0,00",
5658880546,Lente Vis Simples 1.50 c/A.R.,"3,75","-1,00","0,00",
5658880629,Lente Vis Simples 1.50 c/A.R.,"4,00","-1,00","0,00",
5658879431,Lente Vis Simples 1.50 c/A.R.,"0,25","-1,25","0,00",
5658879514,Lente Vis Simples 1.50 c/A.R.,"0,50","-1,25","0,00",
5658879597,Lente Vis Simples 1.50 c/A.R.,"0,75","-1,25","0,00",
5658879670,Lente Vis Simples 1.50 c/A.R.,"1,00","-1,25","0,00",
5658879753,Lente Vis Simples 1.50 c/A.R.,"1,25","-1,25","0,00",
5658879837,Lente Vis Simples 1.50 c/A.R.,"1,50","-1,25","0,00",
5658879910,Lente Vis Simples 1.50 c/A.R.,"1,75","-1,25","0,00",
5658879993,Lente Vis Simples 1.50 c/A.R.,"2,00","-1,25","0,00",
5658880074,Lente Vis Simples 1.50 c/A.R.,"2,25","-1,25","0,00",
5658880157,Lente Vis Simples 1.50 c/A.R.,"2,50","-1,25","0,00",
5658880231,Lente Vis Simples 1.50 c/A.R.,"2,75","-1,25","0,00",
5658880314,Lente Vis Simples 1.50 c/A.R.,"3,00","-1,25","0,00",
5658880397,Lente Vis Simples 1.50 c/A.R.,"3,25","-1,25","0,00",
5658880470,Lente Vis Simples 1.50 c/A.R.,"3,50","-1,25","0,00",
5658880553,Lente Vis Simples 1.50 c/A.R.,"3,75","-1,25","0,00",
5658880637,Lente Vis Simples 1.50 c/A.R.,"4,00","-1,25","0,00",
5658879449,Lente Vis Simples 1.50 c/A.R.,"0,25","-1,50","0,00",
5658879522,Lente Vis Simples 1.50 c/A.R.,"0,50","-1,50","0,00",
5658879605,Lente Vis Simples 1.50 c/A.R.,"0,75","-1,50","0,00",
5658879688,Lente Vis Simples 1.50 c/A.R.,"1,00","-1,50","0,00",
5658879761,Lente Vis Simples 1.50 c/A.R.,"1,25","-1,50","0,00",
5658879845,Lente Vis Simples 1.50 c/A.R.,"1,50","-1,50","0,00",
5658879928,Lente Vis Simples 1.50 c/A.R.,"1,75","-1,50","0,00",
5658880009,Lente Vis Simples 1.50 c/A.R.,"2,00","-1,50","0,00",
5658880082,Lente Vis Simples 1.50 c/A.R.,"2,25","-1,50","0,00",
5658880165,Lente Vis Simples 1.50 c/A.R.,"2,50","-1,50","0,00",
5658880249,Lente Vis Simples 1.50 c/A.R.,"2,75","-1,50","0,00",
5658880322,Lente Vis Simples 1.50 c/A.R.,"3,00","-1,50","0,00",
5658880405,Lente Vis Simples 1.50 c/A.R.,"3,25","-1,50","0,00",
5658880488,Lente Vis Simples 1.50 c/A.R.,"3,50","-1,50","0,00",
5658880561,Lente Vis Simples 1.50 c/A.R.,"3,75","-1,50","0,00",
5658880645,Lente Vis Simples 1.50 c/A.R.,"4,00","-1,50","0,00",
5658879456,Lente Vis Simples 1.50 c/A.R.,"0,25","-1,75","0,00",
5658879530,Lente Vis Simples 1.50 c/A.R.,"0,50","-1,75","0,00",
5658879613,Lente Vis Simples 1.50 c/A.R.,"0,75","-1,75","0,00",
5658879696,Lente Vis Simples 1.50 c/A.R.,"1,00","-1,75","0,00",
5658879779,Lente Vis Simples 1.50 c/A.R.,"1,25","-1,75","0,00",
5658879852,Lente Vis Simples 1.50 c/A.R.,"1,50","-1,75","0,00",
5658879936,Lente Vis Simples 1.50 c/A.R.,"1,75","-1,75","0,00",
5658880017,Lente Vis Simples 1.50 c/A.R.,"2,00","-1,75","0,00",
5658880090,Lente Vis Simples 1.50 c/A.R.,"2,25","-1,75","0,00",
5658880173,Lente Vis Simples 1.50 c/A.R.,"2,50","-1,75","0,00",
5658880256,Lente Vis Simples 1.50 c/A.R.,"2,75","-1,75","0,00",
5658880330,Lente Vis Simples 1.50 c/A.R.,"3,00","-1,75","0,00",
5658880413,Lente Vis Simples 1.50 c/A.R.,"3,25","-1,75","0,00",
5658880496,Lente Vis Simples 1.50 c/A.R.,"3,50","-1,75","0,00",
5658880579,Lente Vis Simples 1.50 c/A.R.,"3,75","-1,75","0,00",
5658880652,Lente Vis Simples 1.50 c/A.R.,"4,00","-1,75","0,00",
5658879464,Lente Vis Simples 1.50 c/A.R.,"0,25","-2,00","0,00",
5658879548,Lente Vis Simples 1.50 c/A.R.,"0,50","-2,00","0,00",
5658879621,Lente Vis Simples 1.50 c/A.R.,"0,75","-2,00","0,00",
5658879704,Lente Vis Simples 1.50 c/A.R.,"1,00","-2,00","0,00",
5658879787,Lente Vis Simples 1.50 c/A.R.,"1,25","-2,00","0,00",
5658879860,Lente Vis Simples 1.50 c/A.R.,"1,50","-2,00","0,00",
5658879944,Lente Vis Simples 1.50 c/A.R.,"1,75","-2,00","0,00",
5658880025,Lente Vis Simples 1.50 c/A.R.,"2,00","-2,00","0,00",
5658880108,Lente Vis Simples 1.50 c/A.R.,"2,25","-2,00","0,00",
5658880181,Lente Vis Simples 1.50 c/A.R.,"2,50","-2,00","0,00",
5658880264,Lente Vis Simples 1.50 c/A.R.,"2,75","-2,00","0,00",
5658880348,Lente Vis Simples 1.50 c/A.R.,"3,00","-2,00","0,00",
5658880421,Lente Vis Simples 1.50 c/A.R.,"3,25","-2,00","0,00",
5658880504,Lente Vis Simples 1.50 c/A.R.,"3,50","-2,00","0,00",
5658880587,Lente Vis Simples 1.50 c/A.R.,"3,75","-2,00","0,00",
5658880660,Lente Vis Simples 1.50 c/A.R.,"4,00","-2,00","0,00",
5258957884,Lente Vis Simples 1.50 c/A.R.,"0,25","-2,25","0,00",
5258957892,Lente Vis Simples 1.50 c/A.R.,"0,50","-2,25","0,00",
5258957900,Lente Vis Simples 1.50 c/A.R.,"0,75","-2,25","0,00",
5258957918,Lente Vis Simples 1.50 c/A.R.,"1,00","-2,25","0,00",
5258957926,Lente Vis Simples 1.50 c/A.R.,"1,25","-2,25","0,00",
5258957934,Lente Vis Simples 1.50 c/A.R.,"1,50","-2,25","0,00",
5258957942,Lente Vis Simples 1.50 c/A.R.,"1,75","-2,25","0,00",
5258957959,Lente Vis Simples 1.50 c/A.R.,"2,00","-2,25","0,00",
5258957967,Lente Vis Simples 1.50 c/A.R.,"2,25","-2,25","0,00",
5258957975,Lente Vis Simples 1.50 c/A.R.,"2,50","-2,25","0,00",
5258957983,Lente Vis Simples 1.50 c/A.R.,"2,75","-2,25","0,00",
5258957991,Lente Vis Simples 1.50 c/A.R.,"3,00","-2,25","0,00",
5258958007,Lente Vis Simples 1.50 c/A.R.,"3,25","-2,25","0,00",
5258958015,Lente Vis Simples 1.50 c/A.R.,"3,50","-2,25","0,00",
5258958023,Lente Vis Simples 1.50 c/A.R.,"3,75","-2,25","0,00",
5258958031,Lente Vis Simples 1.50 c/A.R.,"4,00","-2,25","0,00",
5258958130,Lente Vis Simples 1.50 c/A.R.,"0,25","-2,50","0,00",
5258958148,Lente Vis Simples 1.50 c/A.R.,"0,50","-2,50","0,00",
5258958155,Lente Vis Simples 1.50 c/A.R.,"0,75","-2,50","0,00",
5258958163,Lente Vis Simples 1.50 c/A.R.,"1,00","-2,50","0,00",
5258958171,Lente Vis Simples 1.50 c/A.R.,"1,25","-2,50","0,00",
5258958189,Lente Vis Simples 1.50 c/A.R.,"1,50","-2,50","0,00",
5258958197,Lente Vis Simples 1.50 c/A.R.,"1,75","-2,50","0,00",
5258958205,Lente Vis Simples 1.50 c/A.R.,"2,00","-2,50","0,00",
5258958213,Lente Vis Simples 1.50 c/A.R.,"2,25","-2,50","0,00",
5258958221,Lente Vis Simples 1.50 c/A.R.,"2,50","-2,50","0,00",
5258958239,Lente Vis Simples 1.50 c/A.R.,"2,75","-2,50","0,00",
5258958247,Lente Vis Simples 1.50 c/A.R.,"3,00","-2,50","0,00",
5258958254,Lente Vis Simples 1.50 c/A.R.,"3,25","-2,50","0,00",
5258958262,Lente Vis Simples 1.50 c/A.R.,"3,50","-2,50","0,00",
5258958270,Lente Vis Simples 1.50 c/A.R.,"3,75","-2,50","0,00",
5258958288,Lente Vis Simples 1.50 c/A.R.,"4,00","-2,50","0,00",
5258958387,Lente Vis Simples 1.50 c/A.R.,"0,25","-2,75","0,00",
5258958395,Lente Vis Simples 1.50 c/A.R.,"0,50","-2,75","0,00",
5258958403,Lente Vis Simples 1.50 c/A.R.,"0,75","-2,75","0,00",
5258958411,Lente Vis Simples 1.50 c/A.R.,"1,00","-2,75","0,00",
5258958429,Lente Vis Simples 1.50 c/A.R.,"1,25","-2,75","0,00",
5258958437,Lente Vis Simples 1.50 c/A.R.,"1,50","-2,75","0,00",
5258958445,Lente Vis Simples 1.50 c/A.R.,"1,75","-2,75","0,00",
5258958452,Lente Vis Simples 1.50 c/A.R.,"2,00","-2,75","0,00",
5258958460,Lente Vis Simples 1.50 c/A.R.,"2,25","-2,75","0,00",
5258958478,Lente Vis Simples 1.50 c/A.R.,"2,50","-2,75","0,00",
5258958486,Lente Vis Simples 1.50 c/A.R.,"2,75","-2,75","0,00",
5258958494,Lente Vis Simples 1.50 c/A.R.,"3,00","-2,75","0,00",
5258958502,Lente Vis Simples 1.50 c/A.R.,"3,25","-2,75","0,00",
5258958510,Lente Vis Simples 1.50 c/A.R.,"3,50","-2,75","0,00",
5258958528,Lente Vis Simples 1.50 c/A.R.,"3,75","-2,75","0,00",
5258958536,Lente Vis Simples 1.50 c/A.R.,"4,00","-2,75","0,00",
5258958635,Lente Vis Simples 1.50 c/A.R.,"0,25","-3,00","0,00",
5258958643,Lente Vis Simples 1.50 c/A.R.,"0,50","-3,00","0,00",
5258958650,Lente Vis Simples 1.50 c/A.R.,"0,75","-3,00","0,00",
5258958668,Lente Vis Simples 1.50 c/A.R.,"1,00","-3,00","0,00",
5258958676,Lente Vis Simples 1.50 c/A.R.,"1,25","-3,00","0,00",
5258958684,Lente Vis Simples 1.50 c/A.R.,"1,50","-3,00","0,00",
5258958692,Lente Vis Simples 1.50 c/A.R.,"1,75","-3,00","0,00",
5258958700,Lente Vis Simples 1.50 c/A.R.,"2,00","-3,00","0,00",
5258958718,Lente Vis Simples 1.50 c/A.R.,"2,25","-3,00","0,00",
5258958726,Lente Vis Simples 1.50 c/A.R.,"2,50","-3,00","0,00",
5258958734,Lente Vis Simples 1.50 c/A.R.,"2,75","-3,00","0,00",
5258958742,Lente Vis Simples 1.50 c/A.R.,"3,00","-3,00","0,00",
5258958759,Lente Vis Simples 1.50 c/A.R.,"3,25","-3,00","0,00",
5258958767,Lente Vis Simples 1.50 c/A.R.,"3,50","-3,00","0,00",
5258958775,Lente Vis Simples 1.50 c/A.R.,"3,75","-3,00","0,00",
5258958783,Lente Vis Simples 1.50 c/A.R.,"4,00","-3,00","0,00",
5258958882,Lente Vis Simples 1.50 c/A.R.,"0,25","-3,25","0,00",
5258958890,Lente Vis Simples 1.50 c/A.R.,"0,50","-3,25","0,00",
5258958908,Lente Vis Simples 1.50 c/A.R.,"0,75","-3,25","0,00",
5258958916,Lente Vis Simples 1.50 c/A.R.,"1,00","-3,25","0,00",
5258958924,Lente Vis Simples 1.50 c/A.R.,"1,25","-3,25","0,00",
5258958932,Lente Vis Simples 1.50 c/A.R.,"1,50","-3,25","0,00",
5258958940,Lente Vis Simples 1.50 c/A.R.,"1,75","-3,25","0,00",
5258958957,Lente Vis Simples 1.50 c/A.R.,"2,00","-3,25","0,00",
5258958965,Lente Vis Simples 1.50 c/A.R.,"2,25","-3,25","0,00",
5258958973,Lente Vis Simples 1.50 c/A.R.,"2,50","-3,25","0,00",
5258958981,Lente Vis Simples 1.50 c/A.R.,"2,75","-3,25","0,00",
5258958999,Lente Vis Simples 1.50 c/A.R.,"3,00","-3,25","0,00",
5258959005,Lente Vis Simples 1.50 c/A.R.,"3,25","-3,25","0,00",
5258959013,Lente Vis Simples 1.50 c/A.R.,"3,50","-3,25","0,00",
5258959021,Lente Vis Simples 1.50 c/A.R.,"3,75","-3,25","0,00",
5258959039,Lente Vis Simples 1.50 c/A.R.,"4,00","-3,25","0,00",
5258959138,Lente Vis Simples 1.50 c/A.R.,"0,25","-3,50","0,00",
5258959146,Lente Vis Simples 1.50 c/A.R.,"0,50","-3,50","0,00",
5258959153,Lente Vis Simples 1.50 c/A.R.,"0,75","-3,50","0,00",
5258959161,Lente Vis Simples 1.50 c/A.R.,"1,00","-3,50","0,00",
5258959179,Lente Vis Simples 1.50 c/A.R.,"1,25","-3,50","0,00",
5258959187,Lente Vis Simples 1.50 c/A.R.,"1,50","-3,50","0,00",
5258959195,Lente Vis Simples 1.50 c/A.R.,"1,75","-3,50","0,00",
5258959203,Lente Vis Simples 1.50 c/A.R.,"2,00","-3,50","0,00",
5258959211,Lente Vis Simples 1.50 c/A.R.,"2,25","-3,50","0,00",
5258959229,Lente Vis Simples 1.50 c/A.R.,"2,50","-3,50","0,00",
5258959237,Lente Vis Simples 1.50 c/A.R.,"2,75","-3,50","0,00",
5258959245,Lente Vis Simples 1.50 c/A.R.,"3,00","-3,50","0,00",
5258959252,Lente Vis Simples 1.50 c/A.R.,"3,25","-3,50","0,00",
5258959260,Lente Vis Simples 1.50 c/A.R.,"3,50","-3,50","0,00",
5258959278,Lente Vis Simples 1.50 c/A.R.,"3,75","-3,50","0,00",
5258959286,Lente Vis Simples 1.50 c/A.R.,"4,00","-3,50","0,00",
5258959385,Lente Vis Simples 1.50 c/A.R.,"0,25","-3,75","0,00",
5258959393,Lente Vis Simples 1.50 c/A.R.,"0,50","-3,75","0,00",
5258959401,Lente Vis Simples 1.50 c/A.R.,"0,75","-3,75","0,00",
5258959419,Lente Vis Simples 1.50 c/A.R.,"1,00","-3,75","0,00",
5258959427,Lente Vis Simples 1.50 c/A.R.,"1,25","-3,75","0,00",
5258959435,Lente Vis Simples 1.50 c/A.R.,"1,50","-3,75","0,00",
5258959443,Lente Vis Simples 1.50 c/A.R.,"1,75","-3,75","0,00",
5258959450,Lente Vis Simples 1.50 c/A.R.,"2,00","-3,75","0,00",
5258959468,Lente Vis Simples 1.50 c/A.R.,"2,25","-3,75","0,00",
5258959476,Lente Vis Simples 1.50 c/A.R.,"2,50","-3,75","0,00",
5258959484,Lente Vis Simples 1.50 c/A.R.,"2,75","-3,75","0,00",
5258959492,Lente Vis Simples 1.50 c/A.R.,"3,00","-3,75","0,00",
5258959500,Lente Vis Simples 1.50 c/A.R.,"3,25","-3,75","0,00",
5258959518,Lente Vis Simples 1.50 c/A.R.,"3,50","-3,75","0,00",
5258959526,Lente Vis Simples 1.50 c/A.R.,"3,75","-3,75","0,00",
5258959534,Lente Vis Simples 1.50 c/A.R.,"4,00","-3,75","0,00",
5258959633,Lente Vis Simples 1.50 c/A.R.,"0,25","-4,00","0,00",
5258959641,Lente Vis Simples 1.50 c/A.R.,"0,50","-4,00","0,00",
5258959658,Lente Vis Simples 1.50 c/A.R.,"0,75","-4,00","0,00",
5258959666,Lente Vis Simples 1.50 c/A.R.,"1,00","-4,00","0,00",
5258959674,Lente Vis Simples 1.50 c/A.R.,"1,25","-4,00","0,00",
5258959682,Lente Vis Simples 1.50 c/A.R.,"1,50","-4,00","0,00",
5258959690,Lente Vis Simples 1.50 c/A.R.,"1,75","-4,00","0,00",
5258959708,Lente Vis Simples 1.50 c/A.R.,"2,00","-4,00","0,00",
5258959716,Lente Vis Simples 1.50 c/A.R.,"2,25","-4,00","0,00",
5258959724,Lente Vis Simples 1.50 c/A.R.,"2,50","-4,00","0,00",
5258959732,Lente Vis Simples 1.50 c/A.R.,"2,75","-4,00","0,00",
5258959740,Lente Vis Simples 1.50 c/A.R.,"3,00","-4,00","0,00",
5258959757,Lente Vis Simples 1.50 c/A.R.,"3,25","-4,00","0,00",
5258959765,Lente Vis Simples 1.50 c/A.R.,"3,50","-4,00","0,00",
5258959773,Lente Vis Simples 1.50 c/A.R.,"3,75","-4,00","0,00",
5258959781,Lente Vis Simples 1.50 c/A.R.,"4,00","-4,00","0,00",
5288848467,Lente Vis Simples 1.56 c/A.R.,"0,00","0,00","0,00",
5288848715,Lente Vis Simples 1.56 c/A.R.,"-0,25","0,00","0,00",
5288848723,Lente Vis Simples 1.56 c/A.R.,"-0,50","0,00","0,00",
5288848731,Lente Vis Simples 1.56 c/A.R.,"-0,75","0,00","0,00",
5288848749,Lente Vis Simples 1.56 c/A.R.,"-1,00","0,00","0,00",
5288848756,Lente Vis Simples 1.56 c/A.R.,"-1,25","0,00","0,00",
5288848764,Lente Vis Simples 1.56 c/A.R.,"-1,50","0,00","0,00",
5288848772,Lente Vis Simples 1.56 c/A.R.,"-1,75","0,00","0,00",
5288848780,Lente Vis Simples 1.56 c/A.R.,"-2,00","0,00","0,00",
5288848798,Lente Vis Simples 1.56 c/A.R.,"-2,25","0,00","0,00",
5288848806,Lente Vis Simples 1.56 c/A.R.,"-2,50","0,00","0,00",
5288848814,Lente Vis Simples 1.56 c/A.R.,"-2,75","0,00","0,00",
5288848822,Lente Vis Simples 1.56 c/A.R.,"-3,00","0,00","0,00",
5288848830,Lente Vis Simples 1.56 c/A.R.,"-3,25","0,00","0,00",
5288848848,Lente Vis Simples 1.56 c/A.R.,"-3,50","0,00","0,00",
5288848855,Lente Vis Simples 1.56 c/A.R.,"-3,75","0,00","0,00",
5288848863,Lente Vis Simples 1.56 c/A.R.,"-4,00","0,00","0,00",
5288848871,Lente Vis Simples 1.56 c/A.R.,"-4,25","0,00","0,00",
5288848889,Lente Vis Simples 1.56 c/A.R.,"-4,50","0,00","0,00",
5288848897,Lente Vis Simples 1.56 c/A.R.,"-4,75","0,00","0,00",
5288848905,Lente Vis Simples 1.56 c/A.R.,"-5,00","0,00","0,00",
5288848913,Lente Vis Simples 1.56 c/A.R.,"-5,25","0,00","0,00",
5288848921,Lente Vis Simples 1.56 c/A.R.,"-5,50","0,00","0,00",
5288848939,Lente Vis Simples 1.56 c/A.R.,"-5,75","0,00","0,00",
5288848947,Lente Vis Simples 1.56 c/A.R.,"-6,00","0,00","0,00",
5288849036,Lente Vis Simples 1.56 c/A.R.,"0,00","-0,25","0,00",
5288853038,Lente Vis Simples 1.56 c/A.R.,"-0,25","-0,25","0,00",
5288853194,Lente Vis Simples 1.56 c/A.R.,"-0,50","-0,25","0,00",
5288853350,Lente Vis Simples 1.56 c/A.R.,"-0,75","-0,25","0,00",
5288853517,Lente Vis Simples 1.56 c/A.R.,"-1,00","-0,25","0,00",
5288853673,Lente Vis Simples 1.56 c/A.R.,"-1,25","-0,25","0,00",
5288853830,Lente Vis Simples 1.56 c/A.R.,"-1,50","-0,25","0,00",
5288853996,Lente Vis Simples 1.56 c/A.R.,"-1,75","-0,25","0,00",
5288854150,Lente Vis Simples 1.56 c/A.R.,"-2,00","-0,25","0,00",
5288854317,Lente Vis Simples 1.56 c/A.R.,"-2,25","-0,25","0,00",
5288854473,Lente Vis Simples 1.56 c/A.R.,"-2,50","-0,25","0,00",
5288854630,Lente Vis Simples 1.56 c/A.R.,"-2,75","-0,25","0,00",
5288854796,Lente Vis Simples 1.56 c/A.R.,"-3,00","-0,25","0,00",
5288854952,Lente Vis Simples 1.56 c/A.R.,"-3,25","-0,25","0,00",
5288855116,Lente Vis Simples 1.56 c/A.R.,"-3,50","-0,25","0,00",
5288855272,Lente Vis Simples 1.56 c/A.R.,"-3,75","-0,25","0,00",
5288855439,Lente Vis Simples 1.56 c/A.R.,"-4,00","-0,25","0,00",
5288855595,Lente Vis Simples 1.56 c/A.R.,"-4,25","-0,25","0,00",
5288855751,Lente Vis Simples 1.56 c/A.R.,"-4,50","-0,25","0,00",
5288855918,Lente Vis Simples 1.56 c/A.R.,"-4,75","-0,25","0,00",
5288856072,Lente Vis Simples 1.56 c/A.R.,"-5,00","-0,25","0,00",
5288856239,Lente Vis Simples 1.56 c/A.R.,"-5,25","-0,25","0,00",
5288856395,Lente Vis Simples 1.56 c/A.R.,"-5,50","-0,25","0,00",
5288856551,Lente Vis Simples 1.56 c/A.R.,"-5,75","-0,25","0,00",
5288856718,Lente Vis Simples 1.56 c/A.R.,"-6,00","-0,25","0,00",
5288849044,Lente Vis Simples 1.56 c/A.R.,"0,00","-0,50","0,00",
5288853046,Lente Vis Simples 1.56 c/A.R.,"-0,25","-0,50","0,00",
5288853202,Lente Vis Simples 1.56 c/A.R.,"-0,50","-0,50","0,00",
5288853368,Lente Vis Simples 1.56 c/A.R.,"-0,75","-0,50","0,00",
5288853525,Lente Vis Simples 1.56 c/A.R.,"-1,00","-0,50","0,00",
5288853681,Lente Vis Simples 1.56 c/A.R.,"-1,25","-0,50","0,00",
5288853848,Lente Vis Simples 1.56 c/A.R.,"-1,50","-0,50","0,00",
5288854002,Lente Vis Simples 1.56 c/A.R.,"-1,75","-0,50","0,00",
5288854168,Lente Vis Simples 1.56 c/A.R.,"-2,00","-0,50","0,00",
5288854325,Lente Vis Simples 1.56 c/A.R.,"-2,25","-0,50","0,00",
5288854481,Lente Vis Simples 1.56 c/A.R.,"-2,50","-0,50","0,00",
5288854648,Lente Vis Simples 1.56 c/A.R.,"-2,75","-0,50","0,00",
5288854804,Lente Vis Simples 1.56 c/A.R.,"-3,00","-0,50","0,00",
5288854960,Lente Vis Simples 1.56 c/A.R.,"-3,25","-0,50","0,00",
5288855124,Lente Vis Simples 1.56 c/A.R.,"-3,50","-0,50","0,00",
5288855280,Lente Vis Simples 1.56 c/A.R.,"-3,75","-0,50","0,00",
5288855447,Lente Vis Simples 1.56 c/A.R.,"-4,00","-0,50","0,00",
5288855603,Lente Vis Simples 1.56 c/A.R.,"-4,25","-0,50","0,00",
5288855769,Lente Vis Simples 1.56 c/A.R.,"-4,50","-0,50","0,00",
5288855926,Lente Vis Simples 1.56 c/A.R.,"-4,75","-0,50","0,00",
5288856080,Lente Vis Simples 1.56 c/A.R.,"-5,00","-0,50","0,00",
5288856247,Lente Vis Simples 1.56 c/A.R.,"-5,25","-0,50","0,00",
5288856403,Lente Vis Simples 1.56 c/A.R.,"-5,50","-0,50","0,00",
5288856569,Lente Vis Simples 1.56 c/A.R.,"-5,75","-0,50","0,00",
5288856726,Lente Vis Simples 1.56 c/A.R.,"-6,00","-0,50","0,00",
5288849051,Lente Vis Simples 1.56 c/A.R.,"0,00","-0,75","0,00",
5288853053,Lente Vis Simples 1.56 c/A.R.,"-0,25","-0,75","0,00",
5288853210,Lente Vis Simples 1.56 c/A.R.,"-0,50","-0,75","0,00",
5288853376,Lente Vis Simples 1.56 c/A.R.,"-0,75","-0,75","0,00",
5288853533,Lente Vis Simples 1.56 c/A.R.,"-1,00","-0,75","0,00",
5288853699,Lente Vis Simples 1.56 c/A.R.,"-1,25","-0,75","0,00",
5288853855,Lente Vis Simples 1.56 c/A.R.,"-1,50","-0,75","0,00",
5288854010,Lente Vis Simples 1.56 c/A.R.,"-1,75","-0,75","0,00",
5288854176,Lente Vis Simples 1.56 c/A.R.,"-2,00","-0,75","0,00",
5288854333,Lente Vis Simples 1.56 c/A.R.,"-2,25","-0,75","0,00",
5288854499,Lente Vis Simples 1.56 c/A.R.,"-2,50","-0,75","0,00",
5288854655,Lente Vis Simples 1.56 c/A.R.,"-2,75","-0,75","0,00",
5288854812,Lente Vis Simples 1.56 c/A.R.,"-3,00","-0,75","0,00",
5288854978,Lente Vis Simples 1.56 c/A.R.,"-3,25","-0,75","0,00",
5288855132,Lente Vis Simples 1.56 c/A.R.,"-3,50","-0,75","0,00",
5288855298,Lente Vis Simples 1.56 c/A.R.,"-3,75","-0,75","0,00",
5288855454,Lente Vis Simples 1.56 c/A.R.,"-4,00","-0,75","0,00",
5288855611,Lente Vis Simples 1.56 c/A.R.,"-4,25","-0,75","0,00",
5288855777,Lente Vis Simples 1.56 c/A.R.,"-4,50","-0,75","0,00",
5288855934,Lente Vis Simples 1.56 c/A.R.,"-4,75","-0,75","0,00",
5288856098,Lente Vis Simples 1.56 c/A.R.,"-5,00","-0,75","0,00",
5288856254,Lente Vis Simples 1.56 c/A.R.,"-5,25","-0,75","0,00",
5288856411,Lente Vis Simples 1.56 c/A.R.,"-5,50","-0,75","0,00",
5288856577,Lente Vis Simples 1.56 c/A.R.,"-5,75","-0,75","0,00",
5288856734,Lente Vis Simples 1.56 c/A.R.,"-6,00","-0,75","0,00",
5288849069,Lente Vis Simples 1.56 c/A.R.,"0,00","-1,00","0,00",
5288853061,Lente Vis Simples 1.56 c/A.R.,"-0,25","-1,00","0,00",
